address,season,year,sq_ft,org,clc_group
2346 N BODINE ST,Spring,2005,16020,PLC_Maint,
2344 N BODINE ST,Spring,2005,16020,PLC_Maint,
2335 N 03RD ST,Spring,2005,16020,PLC_Maint,
419 W DAUPHIN ST,Spring,2005,7178,PLC_Maint,
2351 HOPE ST,Spring,2004,4000,PLC_Maint,
2354 N BODINE ST,Spring,2005,16020,PLC_Maint,
2356 N BODINE ST,Spring,2005,16020,PLC_Maint,
2271 N PHILIP ST,Spring,2008,4455,PLC_Maint,
2058 N BODINE ST,Fall,2001,11050,PLC_Maint,
260 DIAMOND ST,Fall,2001,11050,PLC_Maint,
2003 N 05TH ST,Spring,2001,6925,PLC_Maint,
447 W NORRIS ST,Spring,2001,6925,PLC_Maint,
2052-54 N FRONT ST,Spring,2001,12280,PLC_Maint,
102 DIAMOND ST,Spring,2001,12280,PLC_Maint,
2053 HOPE ST,Spring,2001,12280,PLC_Maint,
1956 N 3RD ST,Spring,2002,16576,PLC_Maint,
1938 N 3RD ST,Spring,2002,16576,PLC_Maint,
1944 N 3RD ST,Spring,2002,16576,PLC_Maint,
1946 N 3RD ST,Spring,2002,16576,PLC_Maint,
1952 N 3RD ST,Spring,2002,16576,PLC_Maint,
1948 N 3RD ST,Spring,2002,16576,PLC_Maint,
1942 N 3RD ST,Spring,2002,16576,PLC_Maint,
1954 N 3RD ST,Spring,2002,16576,PLC_Maint,
1936 N 3RD ST,Spring,2002,16576,PLC_Maint,
1940 N 3RD ST,Spring,2002,16576,PLC_Maint,
1950 N 3RD ST,Spring,2002,16576,PLC_Maint,
2000 N 03RD ST,Spring,2003,800,PLC_Maint,
2002 N 03RD ST,Spring,2003,800,PLC_Maint,
310 DIAMOND ST,Spring,2003,900,PLC_Maint,
2101 N AMERICAN ST,Spring,2003,12700,PLC_Maint,
1926 N ORIANNA ST,Spring,2011,21560,PLC_Maint,
1921 N 04TH ST,Spring,2011,21560,PLC_Maint,
2140 N 03RD ST,Spring,2004,13988,PLC_Maint,
2022 N 03RD ST,Spring,2005,1682,PLC_Maint,
2020 N 03RD ST,Spring,2005,1682,PLC_Maint,
436 W NORRIS ST,Fall,2008,2420,PLC_Maint,
440 W NORRIS ST,Fall,2008,2420,PLC_Maint,
2004 N 3RD ST,Spring,2003,800,PLC_Maint,
305 W NORRIS ST,Spring,2003,800,PLC_Maint,
1512 GERMANTOWN AVE,Spring,2000,1388,PLC_Maint,
1800-18 N 04TH ST,Spring,2001,11707,PLC_Maint,
1743-63 N AMERICAN ST,Spring,2001,20740,PLC_Maint,
404 W BERKS ST,Spring,2006,5220,PLC_Maint,
1511 N 04TH ST,Spring,2010,1388,PLC_Maint,
310 CECIL B MOORE AVE,Spring,2003,9301,PLC_Maint,
2362 N BODINE ST,Spring,2005,16020,PLC_Maint,
1242 N 04TH ST,Spring,2000,2880,PLC_Maint,
1246 N 04TH ST,Spring,2000,2880,PLC_Maint,
437 W BERKS ST,Spring,2000,10920,PLC_Maint,
439-45 W BERKS ST,Spring,2000,10920,PLC_Maint,
323 W BERKS ST,Spring,2011,21560,PLC_Maint,
447 W BERKS ST,Spring,2000,10920,PLC_Maint,
319 W BERKS ST,Spring,2011,21560,PLC_Maint,
431 W BERKS ST,Spring,2000,10920,PLC_Maint,
435 W BERKS ST,Spring,2000,10920,PLC_Maint,
1910 N ORIANNA ST,Spring,2011,21560,PLC_Maint,
321 W BERKS ST,Spring,2011,21560,PLC_Maint,
433 W BERKS ST,Spring,2000,10920,PLC_Maint,
317 W BERKS ST,Spring,2011,21560,PLC_Maint,
1244 N 04TH ST,Spring,2000,2880,PLC_Maint,
2922 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2522 N NAPA ST, , ,702,PLC_Maint,
2520 N NAPA ST, , ,702,PLC_Maint,
2137 N WOODSTOCK ST,Spring,2007,2790,PLC_Maint,
2145 N WOODSTOCK ST,Spring,2007,5820,PLC_Maint,
2129 N 22ND ST,Spring,2008,7104,PLC_Maint,
2127 N 22ND ST,Spring,2008,7104,PLC_Maint,
1925 DIAMOND ST,Spring,2014,8364,PLC_Maint,
2124 N 19TH ST,Fall,2016,9720,PLC_Maint,
2350 N 16TH ST,Spring,2007,6760,PLC_Maint,
2348 N 16TH ST,Spring,2007,6760,PLC_Maint,
2346 N 16TH ST,Spring,2007,6760,PLC_Maint,
2505 N STANLEY ST,Spring,2008,5700,PLC_Maint,
1515-19 W DAUPHIN ST,Spring,2016,14489,PLC_Maint,
2305-07 N SYDENHAM ST,Spring,2016,14489,PLC_Maint,
2618-28 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2602-04 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2631-33 W SERGEANT ST,Spring,2015,42500,PLC_Maint,
2615-17 W SERGEANT ST,Spring,2015,42500,PLC_Maint,
2611 W SERGEANT ST,Spring,2015,42500,PLC_Maint,
2619-21 W SERGEANT ST,Spring,2015,42500,PLC_Maint,
2201 N 19TH ST,Spring,2007,3503,PLC_Maint,
1542 W LEHIGH AVE,Fall,2013,2176,PLC_Maint,
2201-03 N GRATZ ST,Fall,2006,1406,PLC_Maint,
1622 W LEHIGH AVE,Fall,2013,3120,PLC_Maint,
2516 N STANLEY ST,Spring,2013,756,PLC_Maint,
1600 W LEHIGH AVE,Fall,2013,1188,PLC_Maint,
2517 N STANLEY ST,Spring,2008,5700,PLC_Maint,
1540 W LEHIGH AVE,Fall,2013,2176,PLC_Maint,
1624 W LEHIGH AVE,Fall,2013,3120,PLC_Maint,
1612 W LEHIGH AVE,Fall,2013,1022,PLC_Maint,
2519 N STANLEY ST,Spring,2008,5700,PLC_Maint,
2153 N WOODSTOCK ST,Spring,2007,5820,PLC_Maint,
2151 N WOODSTOCK ST,Spring,2007,5820,PLC_Maint,
2202 W NORRIS ST,Fall,2004,6440,PLC_Maint,
2200 W NORRIS ST,Fall,2004,6440,PLC_Maint,
2033 N 21ST ST,Spring,2007,20498,PLC_Maint,
2114 DIAMOND ST,Fall,2007,16216,PLC_Maint,
2031 N 22ND ST,Fall,2007,26137,PLC_Maint,
2033 N 22ND ST,Fall,2007,26137,PLC_Maint,
2029 N 22ND ST,Fall,2007,26137,PLC_Maint,
2025 N 22ND ST,Fall,2007,26137,PLC_Maint,
2011 N 22ND ST,Fall,2007,20514,PLC_Maint,
2013 N 22ND ST,Fall,2007,20514,PLC_Maint,
2009 N 22ND ST,Fall,2007,20514,PLC_Maint,
1828 N 22ND ST,Fall,2007,10900,PLC_Maint,
1815 N 22ND ST,Fall,2007,16600,PLC_Maint,
1908 W NORRIS ST,Fall,2012,27329,PLC_Maint,
1912 W NORRIS ST,Fall,2012,27329,PLC_Maint,
1918 W NORRIS ST,Fall,2012,27329,PLC_Maint,
1945 N 20TH ST,Fall,2012,42634,PLC_Maint,
2035 N 19TH ST,Spring,2014,7467,PLC_Maint,
2028 N 19TH ST,Spring,2014,1500,PLC_Maint,
1242 W GIRARD AVE,Spring,2005,10600,PLC_Maint,
934 N 13TH ST,Spring,2005,1840,PLC_Maint,
938 N 13TH ST,Spring,2005,1840,PLC_Maint,
1300-04 W GIRARD AVE,Spring,2005,1840,PLC_Maint,
940 N 13TH ST,Spring,2005,1840,PLC_Maint,
930 N 13TH ST,Spring,2005,1840,PLC_Maint,
928 N 13TH ST,Spring,2005,1840,PLC_Maint,
944 N 13TH ST,Spring,2005,1840,PLC_Maint,
932 N 13TH ST,Spring,2005,1840,PLC_Maint,
936 N 13TH ST,Spring,2005,1840,PLC_Maint,
942 N 13TH ST,Spring,2005,1840,PLC_Maint,
1512 RIDGE AVE,Spring,2006,10873,PLC_Maint,
1810 RIDGE AVE,Fall,2006,24610,PLC_Maint,
822-28 N 15TH ST,Spring,2008,22344,PLC_Maint,
830 N 15TH ST,Spring,2008,22344,PLC_Maint,
832 N 15TH ST,Spring,2008,22344,PLC_Maint,
1510 PARRISH ST,Spring,2008,22344,PLC_Maint,
1502 PARRISH ST,Spring,2008,22344,PLC_Maint,
1504 PARRISH ST,Spring,2008,22344,PLC_Maint,
1508 PARRISH ST,Spring,2008,22344,PLC_Maint,
1506 PARRISH ST,Spring,2008,22344,PLC_Maint,
1512 PARRISH ST,Spring,2008,22344,PLC_Maint,
1500 PARRISH ST,Spring,2008,22344,PLC_Maint,
1613 RIDGE AVE,Fall,2008,6997,PLC_Maint,
1701-03 RIDGE AVE,Fall,2008,7131,PLC_Maint,
1700 POPLAR ST,Fall,2008,7131,PLC_Maint,
1334 PARRISH ST,Spring,2013,8723,PLC_Maint,
2025 CECIL B MOORE AVE,Spring,2003,6173,PLC_Maint,
1523 W OXFORD ST,Spring,2003,15847,PLC_Maint,
1602 N SYDENHAM ST,Spring,2003,15847,PLC_Maint,
1915 CECIL B MOORE AVE,Spring,2004,6192,PLC_Maint,
1715 CECIL B MOORE AVE,Fall,2012,4760,PLC_Maint,
2854 N 11TH ST,Spring,2011,14241,PLC_Maint,
1046 W ORLEANS ST,Spring,2011,3868,PLC_Maint,
1039 W ORLEANS ST,Spring,2011,5390,PLC_Maint,
1045 W ORLEANS ST,Spring,2011,5390,PLC_Maint,
2930 GERMANTOWN AVE,Spring,2011,3825,PLC_Maint,
2843 GERMANTOWN AVE,Spring,2011,6095,PLC_Maint,
1106 W SOMERSET ST,Fall,2012,1560,PLC_Maint,
1104 W SOMERSET ST,Fall,2012,1560,PLC_Maint,
1124 W SOMERSET ST,Fall,2012,980,PLC_Maint,
3012 N 11TH ST,Fall,2012,6912,PLC_Maint,
2743 N 13TH ST,Fall,2012,3825,PLC_Maint,
2741 N 13TH ST,Fall,2012,3825,PLC_Maint,
2860 N 11TH ST,Spring,2011,14241,PLC_Maint,
1010 W SOMERSET ST,Fall,2012,6073,PLC_Maint,
3130 N BANCROFT ST,Spring,2004,2351,PLC_Maint,
2424 N DELHI ST,Spring,2003,5819,PLC_Maint,
2525 N 11TH ST,Spring,2003,7215,PLC_Maint,
2402 N 06TH ST,Fall,2006,12822,PLC_Maint,
2412 N 06TH ST,Fall,2006,12822,PLC_Maint,
2640 N 11TH ST,Fall,2006,2250,PLC_Maint,
2642 N 11TH ST,Fall,2006,2250,PLC_Maint,
2413 N 07TH ST,Spring,2009,19235,PLC_Maint,
705 W CUMBERLAND ST,Spring,2011,2250,PLC_Maint,
2416 N 09TH ST,Spring,2011,9424,PLC_Maint,
1236 W HUNTINGDON ST,Spring,2013,1980,PLC_Maint,
3320 N 17TH ST,Spring,2010,10670,PLC_Maint,
3342 N 17TH ST,Spring,2008,4752,PLC_Maint,
2229 W TIOGA ST,Spring,2007,5775,PLC_Maint,
3340 N 17TH ST,Spring,2008,4752,PLC_Maint,
3314 N 17TH ST,Spring,2010,10670,PLC_Maint,
3316 N 17TH ST,Spring,2010,10670,PLC_Maint,
3318 N 17TH ST,Spring,2010,10670,PLC_Maint,
1243 W LEHIGH AVE,Fall,2012,1596,PLC_Maint,
3344 N 17TH ST,Spring,2008,4752,PLC_Maint,
3346 N 17TH ST,Spring,2008,4752,PLC_Maint,
2641 KENSINGTON AVE,Spring,2003,3961,PLC_Maint,
2639 KENSINGTON AVE,Spring,2003,3961,PLC_Maint,
2649 KENSINGTON AVE,Spring,2003,3961,PLC_Maint,
2645 KENSINGTON AVE,Spring,2003,3961,PLC_Maint,
1814 E OAKDALE ST,Spring,2003,3961,PLC_Maint,
2643 KENSINGTON AVE,Spring,2003,3961,PLC_Maint,
2647 KENSINGTON AVE,Spring,2003,3961,PLC_Maint,
1816 E OAKDALE ST,Spring,2003,3961,PLC_Maint,
2426-30 N HANCOCK ST,Spring,2000,12185,PLC_Maint,
2435 PALETHORP ST,Spring,2000,12185,PLC_Maint,
2421-27 MASCHER ST,Spring,2002,8450,PLC_Maint,
2729 N ORKNEY ST,Spring,2003,13256,PLC_Maint,
2724 N LAWRENCE ST,Spring,2003,13256,PLC_Maint,
2737-49 N 04TH ST,Spring,2004,23296,PLC_Maint,
2425-39 N AMERICAN ST,Spring,2006,26400,PLC_Maint,
124-34 E CUMBERLAND ST,Spring,2006,7946,PLC_Maint,
113 E CUMBERLAND ST,Spring,2010,8499,PLC_Maint,
111 E CUMBERLAND ST,Spring,2010,8499,PLC_Maint,
3401 KEIM ST,Fall,2007,817,PLC_Maint,
2902 ROSEHILL ST,Fall,2013,2915,PLC_Maint,
5028 N 07TH ST,Spring,2007,1950,PLC_Maint,
26 W WISTER ST,Spring,2006,4984,PLC_Maint,
28 W WISTER ST,Spring,2006,4984,PLC_Maint,
1218 W LYCOMING ST,Spring,2016,4313,PLC_Maint,
1513 W WINGOHOCKING ST,Fall,2007,999,PLC_Maint,
4519 N 12TH ST,Spring,2011,1275,PLC_Maint,
1916 ROWAN ST,Fall,2007,4416,PLC_Maint,
4502 N 19TH ST,Fall,2007,3102,PLC_Maint,
1918 ROWAN ST,Fall,2007,4416,PLC_Maint,
4500 N 19TH ST,Fall,2007,3102,PLC_Maint,
1822 MARGARET ST,Spring,2011,5760,PLC_Maint,
1721 ORTHODOX ST,Spring,2010,2673,PLC_Maint,
1844 WILMOT ST,Spring,2011,3685,PLC_Maint,
1846 WILMOT ST,Spring,2011,3685,PLC_Maint,
1723 ORTHODOX ST,Spring,2010,2673,PLC_Maint,
1821 MARGARET ST,Spring,2011,5828,PLC_Maint,
1823 MARGARET ST,Spring,2011,5828,PLC_Maint,
5200 W MONTGOMERY AVE, , ,7140,PLC_Maint,
996-98 N MARSHALL ST,Spring,2011,2952,PLC_Maint,
4001-05 LANCASTER AVE, , ,1427,PLC_Maint,
6606 LANSDOWNE AVE,Fall,2004,5292,PLC_Maint,
6604 LANSDOWNE AVE,Fall,2004,5292,PLC_Maint,
4211 OTTER ST,Spring,2016,4222,PLC_Maint,
936 N 42ND ST,Spring,2016,4222,PLC_Maint,
1201 N TAYLOR ST,Spring,2016,1964,PHA,
1203 N TAYLOR ST,Spring,2016,1964,PHA,
1203 N 25TH ST,Spring,2016,2324,PHA,
1300 N 24TH ST,Spring,2016,11989,PHA,
1304 N 24TH ST,Spring,2016,11989,PHA,
1310 N 24TH ST,Spring,2016,11989,PHA,
1308 N 24TH ST,Spring,2016,11989,PHA,
1314 N 24TH ST,Spring,2016,11989,PHA,
1318 N 24TH ST,Spring,2016,11989,PHA,
2403 W THOMPSON ST,Spring,2016,11989,PHA,
2405 W THOMPSON ST,Spring,2016,11989,PHA,
1315 N 22ND ST,Spring,2016,9856,PHA,
1317 N 22ND ST,Spring,2016,9856,PHA,
1319 N 22ND ST,Spring,2016,9856,PHA,
1323 N 22ND ST,Spring,2016,9856,PHA,
1322 N 22ND ST,Spring,2016,6053,PHA,
1330 N 22ND ST,Spring,2016,6053,PHA,
2208 MASTER ST,Spring,2016,6053,PHA,
1324 N 22ND ST,Spring,2016,6053,PHA,
1319 N 25TH ST,Fall,2006,1107,PHA,
1329 N 23RD ST,Fall,2006,1791,PHA,
1331 N 21ST ST,Spring,2016,1166,PHA,
1402 N 21ST ST,Spring,2016,24830,PHA,
1411 N 22ND ST,Spring,2016,24830,PHA,
2105 MASTER ST,Spring,2016,24830,PHA,
2107 MASTER ST,Spring,2016,24830,PHA,
2113 MASTER ST,Spring,2016,24830,PHA,
2115 MASTER ST,Spring,2016,24830,PHA,
2118 HARLAN ST,Spring,2016,24830,PHA,
2119 MASTER ST,Spring,2016,24830,PHA,
2126 HARLAN ST,Spring,2016,24830,PHA,
2125 MASTER ST,Spring,2016,24830,PHA,
2138 HARLAN ST,Spring,2016,24830,PHA,
2140 HARLAN ST,Spring,2016,24830,PHA,
1400 N 21ST ST,Spring,2016,24830,PHA,
1401 N LAMBERT ST,Spring,2016,8807,PHA,
1403 N LAMBERT ST,Spring,2016,8807,PHA,
2041 MASTER ST,Fall,2006,11586,PHA,
1411 N 21ST ST,Fall,2006,11586,PHA,
1410 N 25TH ST,Spring,2016,12176,PHA,
2045 MASTER ST,Fall,2006,11586,PHA,
2507 HARLAN ST,Spring,2016,12176,PHA,
2503 HARLAN ST,Spring,2016,12176,PHA,
2505 HARLAN ST,Spring,2016,12176,PHA,
2510 HARLAN ST,Spring,2016,12176,PHA,
2511 HARLAN ST,Spring,2016,12176,PHA,
2515 HARLAN ST,Spring,2016,12176,PHA,
2514 HARLAN ST,Spring,2016,12176,PHA,
2516 HARLAN ST,Spring,2016,12176,PHA,
2516 SHARSWOOD ST,Spring,2016,12176,PHA,
2517 HARLAN ST,Spring,2016,12176,PHA,
2518 HARLAN ST,Spring,2016,12176,PHA,
2522 HARLAN ST,Spring,2016,12176,PHA,
1418 N 25TH ST,Spring,2008,2068,PHA,
1420 N 25TH ST,Spring,2008,2068,PHA,
1422 N 25TH ST,Spring,2008,2068,PHA,
1426 N 23RD ST,Fall,2006,4888,PHA,
1430 N 23RD ST,Fall,2006,4888,PHA,
1432 N 23RD ST,Fall,2006,4888,PHA,
1507 N WOODSTOCK ST,Spring,2016,46755,PHA,
1509 N WOODSTOCK ST,Spring,2016,46755,PHA,
1500 N 20TH ST,Spring,2016,46755,PHA,
1511 N WOODSTOCK ST,Spring,2016,46755,PHA,
1513 N WOODSTOCK ST,Spring,2016,46755,PHA,
1502-24 N 20TH ST,Spring,2016,46755,PHA,
1515 N WOODSTOCK ST,Spring,2016,46755,PHA,
1519 N WOODSTOCK ST,Spring,2016,46755,PHA,
1523 N WOODSTOCK ST,Spring,2016,46755,PHA,
1521 N WOODSTOCK ST,Spring,2016,46755,PHA,
1525 N WOODSTOCK ST,Spring,2016,46755,PHA,
1527 N WOODSTOCK ST,Spring,2016,46755,PHA,
1529 N WOODSTOCK ST,Spring,2016,46755,PHA,
1533 N WOODSTOCK ST,Spring,2016,46755,PHA,
1535 N WOODSTOCK ST,Spring,2016,46755,PHA,
1528-38 N 20TH ST,Spring,2016,46755,PHA,
1540 N 20TH ST,Spring,2016,46755,PHA,
1542 N 20TH ST,Spring,2016,46755,PHA,
2001 JEFFERSON ST,Spring,2016,46755,PHA,
1543 N WOODSTOCK ST,Spring,2016,46755,PHA,
2004 REDNER ST,Spring,2016,46755,PHA,
2005 JEFFERSON ST,Spring,2016,46755,PHA,
1507 N 25TH ST,Fall,2016,6580,PHA,
1509 N 25TH ST,Fall,2016,6580,PHA,
1508 N WOODSTOCK ST,Spring,2016,35334,PHA,
1510 N WOODSTOCK ST,Spring,2016,35334,PHA,
1513 N LAMBERT ST,Spring,2016,35334,PHA,
1514 N WOODSTOCK ST,Spring,2016,35334,PHA,
1517 N LAMBERT ST,Spring,2016,35334,PHA,
1515 N LAMBERT ST,Spring,2016,35334,PHA,
1519 N LAMBERT ST,Spring,2016,35334,PHA,
1521 N LAMBERT ST,Spring,2016,35334,PHA,
1522 N WOODSTOCK ST,Spring,2016,35334,PHA,
1524 N WOODSTOCK ST,Spring,2016,35334,PHA,
1526 N WOODSTOCK ST,Spring,2016,35334,PHA,
1531 N LAMBERT ST,Spring,2016,35334,PHA,
1532 N WOODSTOCK ST,Spring,2016,35334,PHA,
1533 N LAMBERT ST,Spring,2016,35334,PHA,
1530 N WOODSTOCK ST,Spring,2016,35334,PHA,
1535 N LAMBERT ST,Spring,2016,35334,PHA,
1537 N LAMBERT ST,Spring,2016,35334,PHA,
1538 N WOODSTOCK ST,Spring,2016,35334,PHA,
1539 N LAMBERT ST,Spring,2016,35334,PHA,
1543 N LAMBERT ST,Spring,2016,35334,PHA,
1546 N WOODSTOCK ST,Spring,2016,35334,PHA,
1547 N LAMBERT ST,Spring,2016,35334,PHA,
2011 JEFFERSON ST,Spring,2016,35334,PHA,
2013 JEFFERSON ST,Spring,2016,35334,PHA,
2015 JEFFERSON ST,Spring,2016,35334,PHA,
1525 N 22ND ST,Fall,2016,3604,PHA,
1527 N 25TH ST,Fall,2016,2745,PHA,
1529 N 22ND ST,Fall,2016,3604,PHA,
1529 N 25TH ST,Fall,2016,2745,PHA,
1602 N BAILEY ST,Spring,2016,7713,PHA,
1609 N 27TH ST,Spring,2016,7713,PHA,
1611 N 27TH ST,Spring,2016,7713,PHA,
2623 W OXFORD ST,Spring,2016,7713,PHA,
1611 N 21ST ST,Spring,2013,1540,PHA,
1618 N 25TH ST,Fall,2014,2201,PHA,
1621 N 21ST ST,Spring,2016,51220,PHA,
1623 N 21ST ST,Spring,2016,51220,PHA,
2000 NICHOLAS ST,Spring,2016,51220,PHA,
1625 N 21ST ST,Spring,2016,51220,PHA,
2003 TURNER ST,Spring,2016,51220,PHA,
2006 NICHOLAS ST,Spring,2016,51220,PHA,
2005 TURNER ST,Spring,2016,51220,PHA,
2009 TURNER ST,Spring,2016,51220,PHA,
2012 NICHOLAS ST,Spring,2016,51220,PHA,
2015 TURNER ST,Spring,2016,51220,PHA,
2013 TURNER ST,Spring,2016,51220,PHA,
2018 NICHOLAS ST,Spring,2016,51220,PHA,
2019 TURNER ST,Spring,2016,51220,PHA,
2020 NICHOLAS ST,Spring,2016,51220,PHA,
2022 NICHOLAS ST,Spring,2016,51220,PHA,
2023 TURNER ST,Spring,2016,51220,PHA,
2028 NICHOLAS ST,Spring,2016,51220,PHA,
2030 NICHOLAS ST,Spring,2016,51220,PHA,
2031 TURNER ST,Spring,2016,51220,PHA,
2034 NICHOLAS ST,Spring,2016,51220,PHA,
2033 TURNER ST,Spring,2016,51220,PHA,
2035 TURNER ST,Spring,2016,51220,PHA,
2038 NICHOLAS ST,Spring,2016,51220,PHA,
2039 TURNER ST,Spring,2016,51220,PHA,
2042 NICHOLAS ST,Spring,2016,51220,PHA,
2041 TURNER ST,Spring,2016,51220,PHA,
2043 TURNER ST,Spring,2016,51220,PHA,
2045 TURNER ST,Spring,2016,51220,PHA,
2047 TURNER ST,Spring,2016,51220,PHA,
1624 N 25TH ST,Fall,2014,2040,PHA,
1622 N 25TH ST,Fall,2014,2040,PHA,
1248 N 19TH ST,Spring,2004,12245,PHA,
1901 RIDGE AVE,Spring,2004,12245,PHA,
1919 RIDGE AVE,Spring,2004,12245,PHA,
1921 RIDGE AVE,Spring,2004,12245,PHA,
1909 W THOMPSON ST,Spring,2004,11631,PHA,
1300 N 19TH ST,Spring,2004,11631,PHA,
1911 W THOMPSON ST,Spring,2004,11631,PHA,
1933 RIDGE AVE,Spring,2004,11631,PHA,
1935 RIDGE AVE,Spring,2004,11631,PHA,
1939 RIDGE AVE,Spring,2004,10000,PHA,
1943 RIDGE AVE,Spring,2004,10000,PHA,
1942 CECIL B MOORE AVE,Spring,2011,1863,PHA,
1945 RIDGE AVE,Spring,2004,10000,PHA,
1947 RIDGE AVE,Spring,2004,10000,PHA,
1422 N 20TH ST,Spring,2016,52946,PHA,
1426-32 N 20TH ST,Spring,2016,52946,PHA,
2014 JEFFERSON ST,Spring,2010,52946,PHA,
2016 JEFFERSON ST,Spring,2010,52946,PHA,
2015 RIDGE AVE,Spring,2010,52946,PHA,
2017 RIDGE AVE,Spring,2010,52946,PHA,
2019 RIDGE AVE,Spring,2010,52946,PHA,
2021 RIDGE AVE,Spring,2010,52946,PHA,
2027 RIDGE AVE,Spring,2010,52946,PHA,
2029 RIDGE AVE,Spring,2010,52946,PHA,
2013 RIDGE AVE,Spring,2010,52946,PHA,
2033 RIDGE AVE,Spring,2010,52946,PHA,
2037 RIDGE AVE,Spring,2010,52946,PHA,
2041 RIDGE AVE,Spring,2010,52946,PHA,
2045 RIDGE AVE,Spring,2010,52946,PHA,
2047-49 RIDGE AVE,Spring,2010,52946,PHA,
2001 REDNER ST,Fall,2012,34545,PHA,
2011 REDNER ST,Fall,2012,34545,PHA,
2009 REDNER ST,Fall,2012,34545,PHA,
2007 REDNER ST,Fall,2012,34545,PHA,
2013 REDNER ST,Fall,2012,34545,PHA,
2017 REDNER ST,Fall,2012,34545,PHA,
2025 REDNER ST,Fall,2012,34545,PHA,
2029 REDNER ST,Fall,2012,34545,PHA,
2035 REDNER ST,Fall,2012,34545,PHA,
2002 W OXFORD ST,Fall,2012,34545,PHA,
2039 REDNER ST,Fall,2012,34545,PHA,
2047 REDNER ST,Fall,2012,34545,PHA,
2049 REDNER ST,Fall,2012,34545,PHA,
2030 W OXFORD ST,Fall,2012,34545,PHA,
2046-48 W OXFORD ST,Fall,2012,34545,PHA,
2053 REDNER ST,Fall,2012,34545,PHA,
2055 REDNER ST,Fall,2012,34545,PHA,
2004 TURNER ST,Spring,2016,3360,PHA,
2007 NICHOLAS ST,Spring,2011,44560,PHA,
2008 TURNER ST,Spring,2016,3360,PHA,
2010 CECIL B MOORE AVE,Spring,2011,44560,PHA,
2013 NICHOLAS ST,Spring,2011,44560,PHA,
2015 NICHOLAS ST,Spring,2011,44560,PHA,
2016 CECIL B MOORE AVE,Spring,2011,44560,PHA,
2018 CECIL B MOORE AVE,Spring,2011,44560,PHA,
2022 CECIL B MOORE AVE,Spring,2011,44560,PHA,
2009 SHARSWOOD ST,Fall,2006,8095,PHA,
2011-23 SHARSWOOD ST,Fall,2006,8095,PHA,
2025 SHARSWOOD ST,Fall,2006,8095,PHA,
2012 TURNER ST,Spring,2016,1511,PHA,
2018 SEYBERT ST,Spring,2016,564,PHA,
2018 TURNER ST,Spring,2016,3648,PHA,
2020 TURNER ST,Spring,2016,3648,PHA,
2022 TURNER ST,Spring,2013,3150,PHA,
2026 TURNER ST,Spring,2013,3150,PHA,
2024 TURNER ST,Spring,2013,3150,PHA,
2023 N COLLEGE AVE,Spring,2008,2940,PHA,
